"","UNITID","OPEID","OPEID6","INSTNM","CITY","STABBR","INSTURL","NPCURL","HCM2","PREDDEG","HIGHDEG","CONTROL","LOCALE","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","MENONLY","WOMENONLY","RELAFFIL","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","SATVRMID","SATMTMID","SATWRMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTWR25","ACTWR75","ACTCMMID","ACTENMID","ACTMTMID","ACTWRMID","SAT_AVG","SAT_AVG_ALL","PCIP01","PCIP03","PCIP04","PCIP05","PCIP09","PCIP10","PCIP11","PCIP12","PCIP13","PCIP14","PCIP15","PCIP16","PCIP19","PCIP22","PCIP23","PCIP24","PCIP25","PCIP26","PCIP27","PCIP29","PCIP30","PCIP31","PCIP38","PCIP39","PCIP40","PCIP41","PCIP42","PCIP43","PCIP44","PCIP45","PCIP46","PCIP47","PCIP48","PCIP49","PCIP50","PCIP51","PCIP52","PCIP54","DISTANCEONLY","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","PPTUG_EF","CURROPER","NPT4_PUB","NPT4_PRIV","NPT41_PUB","NPT42_PUB","NPT43_PUB","NPT44_PUB","NPT45_PUB","NPT41_PRIV","NPT42_PRIV","NPT43_PRIV","NPT44_PRIV","NPT45_PRIV","PCTPELL","RET_FT4","RET_FTL4","RET_PT4","RET_PTL4","PCTFLOAN","UG25ABV","MD_EARN_WNE_P10","GT_25K_P6","GRAD_DEBT_MDN_SUPP","GRAD_DEBT_MDN10YR_SUPP","RPY_3YR_RT_SUPP","C150_L4_POOLED_SUPP","C150_4_POOLED_SUPP","lat","lng"
"163",150534,179500,1795,"University of Evansville","Evansville","IN","www.evansville.edu/","www.evansville.edu/tuitionandaid/calculator.cfm",0,3,4,2,"12","0","0","0","0","0","0","0","0","0","71","500","610","510","630","480","590","555","570","535","23","29","23","31","23","28","7","8","26","27","26","8","1157","1157","0","0.0035","0","0","0.0299","0","0.0105","0","0.0738","0.1002","0","0.0158","0","0.0088","0.0457","0.0193","0","0.0387","0.0158","0","0.0035","0.1107","0","0.0053","0.0123","0","0.0299","0.0053","0","0.0685","0","0","0","0","0.0914","0.1617","0.1406","0.0088","0","2125","0.7289","0.0264","0.0151","0.0151","0.0005","0","0.0174","0.1341","0.0626","0.0301",1,"NULL","20879","NULL","NULL","NULL","NULL","NULL","14677","16884","20802","23227","25110","0.2339","0.8083","NULL","NULL","NULL","0.5492","0.0528","40300","0.724","27000","279.173401883311","0.7899716178","NULL","0.6659",37.997128,-87.574963
"164",150604,179800,1798,"Franklin College","Franklin","IN","www.franklincollege.edu","www.franklincollege.edu/admissions/financial-aid/tuition-fees/",0,3,3,2,"21","0","0","0","0","0","0","0","0","0","52","440","540","450","540","430","520","490","495","475","19","24","18","24","18","25","6","8","22","21","22","7","994","994","0","0","0","0","0.1571","0","0.0471","0","0.1099","0","0","0","0","0","0.0628","0","0","0.1099","0.0366","0","0","0","0.0209","0","0.0366","0","0.0471","0","0","0.1047","0","0","0","0","0.0681","0.1047","0.0628","0.0314","0","1031","0.8429","0.0378","0.0233","0.0078","0.0019","0","0.0407","0.0184","0.0272","0.0184",1,"NULL","21698","NULL","NULL","NULL","NULL","NULL","13341","15164","21584","25703","25849","0.3628","0.7982","NULL","NULL","NULL","0.773","0.0193","41200","0.748","27000","279.173401883311","0.7317939609","NULL","0.6054",39.469172,-86.068718
"165",150668,179900,1799,"Goshen College","Goshen","IN","www.goshen.edu","https://tcc.noellevitz.com/Goshen%20College/Freshman-Students",0,3,4,2,"13","0","0","0","0","0","0","0","0","0","69","440","580","450","598","410","540","510","524","475","21","27","20","27","21","27","NULL","NULL","24","24","24","NULL","1059","1059","0","0.0214","0","0","0.0385","0","0.0256","0","0.0684","0","0","0.0342","0","0","0.0214","0","0","0.0769","0.0299","0","0.0598","0.0043","0","0.0171","0.0342","0","0.0214","0","0.0513","0","0","0","0","0","0.1154","0.2308","0.1111","0.0385","0","756","0.6548","0.045","0.1667","0.0159","0.0013","0","0.0212","0.0886","0.0066","0.0556",1,"NULL","17533","NULL","NULL","NULL","NULL","NULL","14342","14411","17021","20446","21945","0.323","0.7799","NULL","NULL","NULL","0.5349","0.1565","37000","0.636","20101.5","207.844597702125","0.7987012987","NULL","0.6878",38.671448,-85.709688
"166",150756,180100,1801,"Hanover College","Hanover","IN","www.hanover.edu","https://npc.collegeboard.org/student/app/hanover",0,3,3,2,"32","0","0","0","0","0","0","0","0","0","66","480","610","470","600","460","570","545","535","515","22","27","22","28","21","27","7","8","25","25","24","8","1103","1103","0","0.0123","0","0","0.1193","0","0.0247","0","0.0329","0","0","0.0165","0","0","0.0453","0","0","0.1111","0.0082","0","0.0041","0.1111","0.0206","0.0165","0.1235","0","0.07","0","0","0.1728","0","0","0","0","0.0494","0","0","0.0617","0","1127","0.8172","0.0435","0.024","0.0151","0.0053","0","0.016","0.0417","0.0373","0.0018",1,"NULL","20588","NULL","NULL","NULL","NULL","NULL","15261","15562","20030","24209","24577","0.3057","0.8157","NULL","NULL","NULL","0.648","0.0053","42500","0.667","27000","279.173401883311","0.6862244898","NULL","0.6796",38.71423,-85.47357
"167",150774,726300,7263,"Holy Cross College","Notre Dame","IN","www.hcc-nd.edu","www.hcc-nd.edu/net-price-calculator/",0,3,3,2,"21","0","0","0","0","0","0","0","0","0","30","430","540","420","540","420","510","485","480","465","19","24","18","24","17","24","NULL","NULL","22","21","21","NULL","984","984","0","0","0","0","0.1757","0","0","0","0.0541","0","0","0","0","0","0.0676","0.0811","0","0","0","0","0","0","0","0.027","0","0","0.0946","0","0","0","0","0","0","0","0.027","0","0.4459","0.027","0","544","0.6544","0.1066","0.0993","0.0184","0.0074","0.0018","0.0313","0.0423","0.0386","0.0643",1,"NULL","22685","NULL","NULL","NULL","NULL","NULL","19604","19913","20652","22642","29589","0.3272","0.5325","NULL","NULL","NULL","0.5976","0.1436","36300","0.631","23125","239.106848835243","0.6448275862","NULL","0.3034",41.707119,-86.251339
"168",150941,180300,1803,"Huntington University","Huntington","IN","www.huntington.edu","www.indianacollegecosts.org/",0,3,4,2,"32","0","0","0","0","0","0","0","0","0","84","440","560","450","570","420","550","500","510","485","19","26","19","28","19","26","NULL","NULL","23","24","23","NULL","1029","1029","0","0","0","0","0.0453","0.037","0.0206","0","0.1235","0","0","0","0","0","0.0123","0","0","0.0329","0.0165","0","0","0.0823","0.0041","0.1029","0.0041","0","0.0658","0","0.037","0.0082","0","0","0","0","0.1235","0.0658","0.1893","0.0288","0","926","0.8575","0.0205","0.0389","0.0065","0.0022","0","0.0313","0.0432","0","0.1112",1,"NULL","19983","NULL","NULL","NULL","NULL","NULL","20007","17032","22375","25741","18798","0.3408","0.792","NULL","NULL","NULL","0.6406","0.0969","34000","0.631","27000","279.173401883311","0.7720848057","NULL","0.6229",40.842697,-85.489225
"169",151102,182800,1828,"Indiana University-Purdue University-Fort Wayne","Fort Wayne","IN","www.ipfw.edu","www.ipfw.edu/offices/financial-aid/calculator/",0,3,4,1,"11","0","0","0","0","0","0","0","0","0","NULL","430","540","440","550","410","520","485","495","465","19","25","18","25","18","26","NULL","NULL","22","22","22","NULL","995","995","0","0","0","0.0047","0.039","0","0.0325","0","0.0597","0.0254","0.0875","0.0083","0","0","0.026","0.1141","0","0.023","0.01","0","0.0053","0","0.0018","0","0.0106","0.0018","0.0496","0","0.0538","0.0266","0","0","0","0","0.0502","0.156","0.2063","0.0077","0","8746","0.8206","0.0476","0.0517","0.0255","0.0023","0.0005","0.0273","0.0201","0.0045","0.2459",1,"14961","NULL","12571","13114","15576","17121","17222","NULL","NULL","NULL","NULL","NULL","0.3121","0.6392","NULL","0.5211","NULL","0.403","0.1663","35200","0.601","24500","253.324012820041","0.5113567535","NULL","0.259",41.130604,-85.12886
"170",151111,181300,1813,"Indiana University-Purdue University-Indianapolis","Indianapolis","IN","www.iupui.edu","https://npc.collegeboard.org/student/app/iupui",0,3,4,1,"11","0","0","0","0","0","0","0","0","0","NULL","440","560","450","560","430","540","500","505","485","19","25","18","25","18","26","6","8","22","22","22","7","1014","1014","0","0.0015","0","0.0031","0.0416","0","0.0451","0.0004","0.0403","0.046","0.0361","0.0101","0.0007","0.0044","0.0145","0.0843","0","0.0255","0.0064","0","0.011","0.0451","0.0057","0","0.015","0","0.0456","0.035","0.0429","0.0328","0.0004","0","0","0","0.0293","0.2054","0.1634","0.0081","0","21217","0.7151","0.0978","0.062","0.0371","0.0009","0.0009","0.0393","0.0393","0.0075","0.202",1,"12861","NULL","7559","8797","13819","17874","18659","NULL","NULL","NULL","NULL","NULL","0.3721","0.7383","NULL","0.5202","NULL","0.4988","0.2294","41000","0.724","23090.5","238.75012726617","0.5349740933","NULL","0.4365",39.775092,-86.13216
"171",151263,180400,1804,"University of Indianapolis","Indianapolis","IN","uindy.edu","https://uindy.studentaidcalculator.com/welcome.aspx",0,3,4,2,"11","0","0","0","0","0","0","0","0","0","71","450","560","460","560","440","540","505","510","490","20","25","19","25","19","26","NULL","NULL","23","22","23","NULL","1030","1030","0","0.0022","0","0","0.0371","0","0.0034","0","0.0348","0","0","0","0","0","0.0124","0.0539","0","0.0416","0.0045","0","0.0056","0.0663","0.0022","0","0.0124","0","0.109","0.0225","0.0337","0.0236","0","0","0","0","0.0326","0.3022","0.1899","0.0101","0","4139","0.7043","0.0901","0.0435","0.0128","0.0014","0.0012","0.0261","0.0892","0.0314","0.1624",1,"NULL","21890","NULL","NULL","NULL","NULL","NULL","15389","18164","21400","24668","26368","0.3435","0.7534","NULL","0.3214","NULL","0.6268","0.1931","40300","0.716","27000","279.173401883311","0.5101397026","NULL","0.5412",39.775092,-86.13216
"172",151290,180500,1805,"Indiana Institute of Technology","Fort Wayne","IN","www.indianatech.edu","finaid.indianatech.edu/costs/calculator/",0,3,4,2,"11","0","0","0","0","0","0","0","0","0","NULL","400","520","410","545","380","490","460","478","435","18","24","16","22","17","25","NULL","NULL","21","19","21","NULL","962","962","0","0","0","0","0.0038","0","0.0427","0","0.0088","0.0778","0","0","0.0025","0.0013","0","0.0652","0","0","0","0","0","0.0025","0","0","0","0","0.0389","0.0966","0.0314","0","0","0","0","0","0","0.0314","0.5972","0","0","6783","0.3515","0.3386","0.0327","0.0032","0.0025","0.0012","0.024","0.0285","0.2178","0.3976",1,"NULL","23834","NULL","NULL","NULL","NULL","NULL","25840","20766","20958","22991","21262","0.6678","0.5179","NULL","0.1928","NULL","0.8526","0.6992","41200","0.685","26862","277.746515607018","0.3670688984","NULL","0.3108",41.130604,-85.12886
"173",151306,180800,1808,"University of Southern Indiana","Evansville","IN","www.usi.edu","https://usi.studentaidcalculator.com/survey.aspx",0,3,4,1,"22","0","0","0","0","0","0","0","0","0","NULL","440","550","450","550","420","525","495","500","473","19","24","18","24","17","24","6","8","22","21","21","7","1002","1002","0","0.0006","0","0","0.0543","0","0.0278","0","0.064","0.0296","0.0054","0.0103","0","0","0.0175","0.0187","0","0.0326","0.0127","0","0.0151","0.0591","0.0024","0","0.0072","0","0.0507","0.0205","0.0338","0.0374","0","0","0","0","0.0404","0.2818","0.1581","0.0199","0","7950","0.8707","0.0439","0.026","0.015","0.0025","0.001","0.0225","0.0182","0.0001","0.1399",1,"11990","NULL","7634","9655","13520","15249","15739","NULL","NULL","NULL","NULL","NULL","0.3331","0.7135","NULL","0.3333","NULL","0.5242","0.1247","35200","0.61","22500","232.644501569425","0.5744439401","NULL","0.4075",37.997128,-87.574963
"174",151324,180700,1807,"Indiana State University","Terre Haute","IN","www.indstate.edu","https://indstate.studentaidcalculator.com/welcome.aspx",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","400","510","400","510","390","490","455","455","440","16","22","15","22","16","23","6","8","19","19","20","7","910","910","0","0","0.0039","0.0022","0.0347","0","0.0342","0","0.0898","0","0.0882","0.0066","0.0347","0","0.0099","0.0017","0","0.0193","0.0088","0","0.0044","0.0672","0.0017","0","0.0149","0","0.0325","0","0.0154","0.1074","0","0","0","0.022","0.0347","0.1983","0.1598","0.0077","0","10737","0.6554","0.1912","0.0368","0.0112","0.0032","0.0006","0.0359","0.0592","0.0066","0.1038",1,"12143","NULL","8131","9222","14052","17007","18329","NULL","NULL","NULL","NULL","NULL","0.4343","0.6431","NULL","0.75","NULL","0.6047","0.1545","36700","0.626","23720","245.259003432301","0.5087527352","NULL","0.4066",39.433602,-87.410094
"175",151333,181400,1814,"Indiana University-Kokomo","Kokomo","IN","www.iuk.edu","www.indianacollegecosts.org/calculate-your-college-costs",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","420","520","420","520","410","500","470","470","455","18","23","17","22","17","23","6","8","21","20","20","7","947","947","0","0","0","0","0.0484","0","0.0173","0","0.0518","0","0","0","0","0","0.0035","0.0967","0","0.0086","0.0069","0","0.0155","0","0","0","0.0069","0","0.0587","0.0484","0.0207","0.0121","0","0","0","0","0.0017","0.4991","0.0846","0.019","0","2778","0.8434","0.0418","0.0464","0.0058","0.0054","0.0014","0.0241","0.0058","0.0259","0.2268",1,"9899","NULL","5818","6896","11370","14764","15061","NULL","NULL","NULL","NULL","NULL","0.3072","0.6458","NULL","0.5185","NULL","0.3559","0.2092","35100","0.635","20000","206.795112506156","0.468013468","NULL","0.2905",40.506851,-86.171054
"176",151342,181600,1816,"Indiana University-South Bend","South Bend","IN","https://iusb.edu/","www.indianacollegecosts.org/calculate-your-college-costs",0,3,4,1,"12","0","0","0","0","0","0","0","0","0","NULL","420","530","420","530","400","510","475","475","455","18","23","16","23","17","23","6","8","21","20","20","7","955","955","0","0","0","0.0085","0.0738","0","0.0496","0","0.0944","0","0","0.0121","0","0.0109","0.0206","0.1344","0","0.0339","0.0012","0","0","0","0.0012","0","0.0061","0","0.0508","0.0472","0.0157","0.0363","0","0","0","0","0.0254","0.1743","0.1864","0.0169","0","5165","0.7392","0.0773","0.0918","0.0147","0.0023","0.0004","0.0337","0.0316","0.0091","0.2627",1,"10035","NULL","6407","7980","11900","14874","15232","NULL","NULL","NULL","NULL","NULL","0.3354","0.6586","NULL","0.4857","NULL","0.3687","0.2094","33400","0.58","24530","253.6342054888","0.4743967039","NULL","0.252",41.673383,-86.251654
"177",151351,180900,1809,"Indiana University-Bloomington","Bloomington","IN","www.iub.edu","https://npc.collegeboard.org/student/app/indiana",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","520","630","540","660","510","620","575","600","565","24","30","23","31","24","30","8","9","27","27","27","9","1199","1199","0","0.0021","0","0.0053","0.0768","0.0015","0.0527","0","0.0651","0","0.0003","0.0203","0.0189","0","0.0129","0.0424","0","0.0764","0.0142","0","0.0015","0.0741","0.0057","0","0.0146","0","0.0459","0.0167","0.0676","0.0862","0","0.0004","0","0","0.0497","0.0404","0.1989","0.0096","0","32694","0.7119","0.0422","0.0515","0.0436","0.0013","0.0005","0.0359","0.1093","0.0038","0.0347",1,"15349","NULL","5875","8070","14989","20641","22226","NULL","NULL","NULL","NULL","NULL","0.1604","0.8944","NULL","0.8947","NULL","0.3202","0.0218","46100","0.743","22500","232.644501569425","0.7227950746","NULL","0.7735",39.07881,-86.435094
"178",151360,181500,1815,"Indiana University-Northwest","Gary","IN","www.iun.edu","www.indianacollegecosts.org/calculate-your-college-costs",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","400","510","400","510","400","500","455","455","450","17","23","16","23","17","23","6","8","20","20","20","7","928","928","0","0","0","0","0.0129","0","0.0226","0","0.0597","0","0","0.0065","0","0","0.0065","0.1129","0","0.0161","0.0065","0","0","0","0","0","0.0161","0","0.0726","0.0823","0.0613","0.0145","0","0","0","0","0.0274","0.3742","0.1048","0.0032","0","4117","0.5514","0.1754","0.2043","0.0233","0.0022","0.0002","0.0274","0.0024","0.0134","0.2878",1,"8549","NULL","4812","5411","11010","13326","13631","NULL","NULL","NULL","NULL","NULL","0.3038","0.6635","NULL","0.4576","NULL","0.3605","0.2388","35900","0.571","25030","258.804083301454","0.3273986152","NULL","0.2593",41.590686,-87.319937
"179",151379,181700,1817,"Indiana University-Southeast","New Albany","IN","https://ius.edu/","www.indianacollegecosts.org/calculate-your-college-costs",0,3,4,1,"21","0","0","0","0","0","0","0","0","0","NULL","420","530","410","520","410","510","475","465","460","18","23","17","23","17","23","6","8","21","20","20","7","955","955","0","0","0","0","0.0462","0","0.039","0","0.0945","0","0","0.0164","0","0","0.0267","0.1489","0","0.0359","0.0113","0","0.0021","0","0.0051","0","0.0154","0","0.0862","0.0534","0","0.0544","0","0","0","0","0.0421","0.1427","0.1735","0.0062","0","5228","0.8464","0.0645","0.0375","0.013","0.0013","0.0011","0.0275","0.0029","0.0057","0.3447",1,"11534","NULL","7637","8582","13238","15741","16224","NULL","NULL","NULL","NULL","NULL","0.3485","0.6169","NULL","0.3678","NULL","0.4012","0.2723","35700","0.632","20261","209.493788724361","0.4712131597","NULL","0.2972",38.293355,-85.837911
"180",151388,181100,1811,"Indiana University-East","Richmond","IN","www.iue.edu/","www.indianacollegecosts.org/calculate-your-college-costs",0,3,4,1,"41","0","0","0","0","0","0","0","0","0","NULL","430","520","430","530","410","510","475","480","460","18","23","16","22","17","23","6","8","21","19","20","7","961","961","0","0","0","0","0.0424","0","0.0146","0","0.0643","0","0","0","0","0","0.0263","0.133","0","0.0497","0.0219","0","0.0058","0","0","0","0","0","0.057","0.038","0.0395","0.0175","0","0","0","0","0.0132","0.2149","0.2588","0.0029","0","3173","0.8714","0.0362","0.0299","0.0101","0.0035","0.0003","0.0258","0.006","0.0167","0.3854",1,"9263","NULL","5598","6421","10888","13967","14940","NULL","NULL","NULL","NULL","NULL","0.328","0.6445","NULL","0.3333","NULL","0.367","0.3591","30100","0.576","20500","211.96499031881","0.4033275961","NULL","0.2773",39.832079,-84.889699
"181",151777,182000,1820,"Manchester University","North Manchester","IN","www.manchester.edu","admissions.manchester.edu/costs-financial-aid/how-much-does-it-cost#net-price-calculator/",0,3,4,2,"32","0","0","0","0","0","0","0","0","0","58","430","550","440","568","420","530","490","504","475","19","26","18","25","18","26","NULL","NULL","23","22","22","NULL","1013","1013","0","0.0602","0","0","0.0442","0","0.0161","0","0.1004","0.004","0","0.008","0","0","0.0241","0","0","0.0241","0.012","0","0","0.1446","0","0","0.0281","0","0.0683","0.0161","0.0402","0.0361","0","0","0","0","0.0161","0.1285","0.1968","0.0321","0","1240","0.8048","0.0565","0.0556","0.0137","0.0008","0","0.0323","0.0315","0.0048","0.0056",1,"NULL","20203","NULL","NULL","NULL","NULL","NULL","15205","19835","19766","20988","24288","0.3681","0.6871","NULL","NULL","NULL","0.8207","0.0096","38800","0.668","27000","279.173401883311","0.704730832","NULL","0.5426",41.0006,-85.7686
"182",151801,182200,1822,"Indiana Wesleyan University-Marion","Marion","IN","https://www.indwes.edu","https://secure2.indwes.edu/Financial-Aid/Estimator/CAS/",0,3,4,2,"32","0","0","0","0","0","0","0","0","0","89","470","590","470","600","460","570","530","535","515","21","27","21","28","19","27","7","9","24","25","23","8","1086","1086","0","0","0","0","0.0091","0","0.0165","0","0.0386","0","0","0","0.0041","0","0.0036","0.0505","0","0.0072","0.0014","0","0.0033","0.0055","0","0.046","0.0003","0","0.0121","0.0361","0.0091","0.0041","0","0","0","0","0.0127","0.2672","0.472","0.0006","0","10000","0.7264","0.1873","0.0431","0.0063","0.0026","0.0009","0.0246","0.0032","0.0056","0.0973",1,"NULL","26318","NULL","NULL","NULL","NULL","NULL","28098","25461","24011","24803","26557","0.4004","0.8229","NULL","0","NULL","0.6947","0.653","48100","0.791","24104","249.229469592419","0.5465577018","NULL","0.6137",40.599427,-85.629225
"183",152266,182600,1826,"Purdue University-North Central Campus","Westville","IN","www.pnw.edu/","admissions.pnw.edu/financial-aid/net-price-calculators/",0,3,4,1,"41","0","0","0","0","0","0","0","0","0","NULL","420","530","410","520","400","510","475","465","455","18","22","16","23","17","23","6","8","20","20","20","7","943","943","0","0","0","0","0.033","0","0.0385","0","0.0952","0.0421","0.152","0","0","0","0.0256","0.0971","0","0.0348","0","0","0.0238","0","0","0","0","0","0.0549","0","0.0275","0","0","0","0","0","0","0.1502","0.2234","0.0018","0","3065","0.8075","0.0542","0.093","0.0108","0.0029","0.001","0.0274","0.0033","0","0.2473",1,"9625","NULL","5545","6329","11688","13986","14312","NULL","NULL","NULL","NULL","NULL","0.2266","0.6157","NULL","0.5333","NULL","0.3093","0.1302","37100","0.57","24836","256.798170710144","0.4763130793","NULL","0.2496",41.54143,-86.90058
